TIME	INTERVALO	Temp Tanque 2
1059.000	1.000	26.334799
1060.000	1.000	26.333042
1061.000	1.000	26.334536
1062.000	1.000	26.334536
1063.000	1.000	26.336655
1064.000	1.000	26.336655
1065.000	1.000	26.335329
1066.000	1.000	26.342253
1067.000	1.000	26.342838
1068.000	1.000	26.342838
1069.000	1.000	26.347277
1070.000	1.000	26.352449
1071.000	1.000	26.350683
1072.000	1.000	26.350683
1073.000	1.000	26.353151
1074.000	1.000	26.353151
1075.000	1.000	26.352983
1076.000	1.000	26.352798
1077.000	1.000	26.352798
1078.000	1.000	26.346510
1079.000	1.000	26.344213
1080.000	1.000	26.344213
1081.000	1.000	26.346344
1082.000	1.000	26.348518
1083.000	1.000	26.357246
1084.000	1.000	26.357246
1085.000	1.000	26.357246
1086.000	1.000	26.356989
1087.000	1.000	26.363138
1088.000	1.000	26.365734
1089.000	1.000	26.365734
1090.000	1.000	26.361904
1091.000	1.000	26.364262
1092.000	1.000	26.364262
1093.000	1.000	26.363064
1094.000	1.000	26.361570
1095.000	1.000	26.362217
1096.000	1.000	26.362217
1097.000	1.000	26.362217
1098.000	1.000	26.365032
1099.000	1.000	26.369671
1100.000	1.000	26.377621
1101.000	1.000	26.377621
1102.000	1.000	26.393452
1103.000	1.000	26.393785
1104.000	1.000	26.394228
1105.000	1.000	26.394228
1106.000	1.000	26.390141
1107.000	1.000	26.393473
1108.000	1.000	26.393473
1109.000	1.000	26.393473
1110.000	1.000	26.405659
1111.000	1.000	26.396898
1112.000	1.000	26.401150
1113.000	1.000	26.401150
1114.000	1.000	26.387272
1115.000	1.000	26.392067
1116.000	1.000	26.399580
1117.000	1.000	26.399580
1118.000	1.000	26.396873
1119.000	1.000	26.398733
1120.000	1.000	26.398733
1121.000	1.000	26.402891
1122.000	1.000	26.402891
1123.000	1.000	26.404072
1124.000	1.000	26.404753
1125.000	1.000	26.405397
1126.000	1.000	26.405397
1127.000	1.000	26.429691
1128.000	1.000	26.437553
1129.000	1.000	26.437553
1130.000	1.000	26.434296
1131.000	1.000	26.428280
1132.000	1.000	26.428280
1133.000	1.000	26.431919
1134.000	1.000	26.431919
1135.000	1.000	26.434553
1136.000	1.000	26.430670
1137.000	1.000	26.438051
1138.000	1.000	26.438051
1139.000	1.000	26.412769
1140.000	1.000	26.412859
1141.000	1.000	26.417646
1142.000	1.000	26.417646
1143.000	1.000	26.416817
1144.000	1.000	26.416817
1145.000	1.000	26.418327
1146.000	1.000	26.418585
1147.000	1.000	26.418585
1148.000	1.000	26.417294
1149.000	1.000	26.421312
1150.000	1.000	26.421312
1151.000	1.000	26.424780
1152.000	1.000	26.429991
1153.000	1.000	26.433233
1154.000	1.000	26.433233
1155.000	1.000	26.433233
1156.000	1.000	26.437687
1157.000	1.000	26.434208
1158.000	1.000	26.438368
1159.000	1.000	26.438368
1160.000	1.000	26.442066
1161.000	1.000	26.433193
1162.000	1.000	26.496380
1163.000	1.000	26.496380
1164.000	1.000	26.505825
1165.000	1.000	26.512634
1166.000	1.000	26.512581
1167.000	1.000	26.512581
1168.000	1.000	26.512581
1169.000	1.000	26.512581
1170.000	1.000	26.512506
1171.000	1.000	26.512506
1172.000	1.000	26.514458
1173.000	1.000	26.515949
1174.000	1.000	26.479963
1175.000	1.000	26.479963
1176.000	1.000	26.472685
1177.000	1.000	26.476700
1178.000	1.000	26.480415
1179.000	1.000	26.480415
1180.000	1.000	26.480415
1181.000	1.000	26.482496
1182.000	1.000	26.481354
1183.000	1.000	26.481482
1184.000	1.000	26.481482
1185.000	1.000	26.484758
1186.000	1.000	26.497272
1187.000	1.000	26.497272
1188.000	1.000	26.490349
1189.000	1.000	26.488655
1190.000	1.000	26.488655
1191.000	1.000	26.495171
1192.000	1.000	26.495171
1193.000	1.000	26.503069
1194.000	1.000	26.500473
1195.000	1.000	26.503971
1196.000	1.000	26.503971
1197.000	1.000	26.502020
1198.000	1.000	26.505167
1199.000	1.000	26.534235
1200.000	1.000	26.534235
1201.000	1.000	26.536570
1202.000	1.000	26.536570
1203.000	1.000	26.532614
1204.000	1.000	26.532614
1205.000	1.000	26.535448
1206.000	1.000	26.544268
1207.000	1.000	26.544725
1208.000	1.000	26.544725
1209.000	1.000	26.547211
1210.000	1.000	26.553577
1211.000	1.000	26.527790
1212.000	1.000	26.527790
1213.000	1.000	26.529261
1214.000	1.000	26.529261
1215.000	1.000	26.524015
1216.000	1.000	26.524771
1217.000	1.000	26.524771
1218.000	1.000	26.529226
1219.000	1.000	26.526318
1220.000	1.000	26.526318
1221.000	1.000	26.525747
1222.000	1.000	26.524199
1223.000	1.000	26.548851
1224.000	1.000	26.548851
1225.000	1.000	26.548851
1226.000	1.000	26.551464
1227.000	1.000	26.558769
1228.000	1.000	26.563538
1229.000	1.000	26.563538
1230.000	1.000	26.565691
1231.000	1.000	26.556799
1232.000	1.000	26.556005
1233.000	1.000	26.556005
1234.000	1.000	26.562946
1235.000	1.000	26.527903
1236.000	1.000	26.527903
1237.000	1.000	26.527903
1238.000	1.000	26.529671
1239.000	1.000	26.532248
1240.000	1.000	26.537510
1241.000	1.000	26.537510
1242.000	1.000	26.538574
1243.000	1.000	26.533609
1244.000	1.000	26.531469
1245.000	1.000	26.531469
1246.000	1.000	26.542648
1247.000	1.000	26.580139
1248.000	1.000	26.584297
1249.000	1.000	26.584297
1250.000	1.000	26.584297
1251.000	1.000	26.579458
1252.000	1.000	26.581758
1253.000	1.000	26.588070
1254.000	1.000	26.588070
1255.000	1.000	26.580599
1256.000	1.000	26.589251
1257.000	1.000	26.589251
1258.000	1.000	26.587740
1259.000	1.000	26.609825
1260.000	1.000	26.609825
1261.000	1.000	26.598289
1262.000	1.000	26.598289
1263.000	1.000	26.601563
1264.000	1.000	26.604969
1265.000	1.000	26.612183
1266.000	1.000	26.612183
1267.000	1.000	26.618349
1268.000	1.000	26.623466
1269.000	1.000	26.616398
1270.000	1.000	26.616398
1271.000	1.000	26.613251
1272.000	1.000	26.613251
1273.000	1.000	26.619566
1274.000	1.000	26.619566
1275.000	1.000	26.631161
1276.000	1.000	26.626835
1277.000	1.000	26.628784
1278.000	1.000	26.628784
1279.000	1.000	26.630148
1280.000	1.000	26.626375
1281.000	1.000	26.629118
1282.000	1.000	26.629118
1283.000	1.000	26.626501
1284.000	1.000	26.626501
1285.000	1.000	26.630424
1286.000	1.000	26.627371
1287.000	1.000	26.627371
1288.000	1.000	26.625105
1289.000	1.000	26.626488
1290.000	1.000	26.628012
1291.000	1.000	26.628012
1292.000	1.000	26.625916
1293.000	1.000	26.626318
1294.000	1.000	26.626318
1295.000	1.000	26.626318
1296.000	1.000	26.633089
1297.000	1.000	26.644539
1298.000	1.000	26.646969
1299.000	1.000	26.646969
1300.000	1.000	26.646549
1301.000	1.000	26.654774
1302.000	1.000	26.657978
1303.000	1.000	26.657978
1304.000	1.000	26.658344
1305.000	1.000	26.656502
1306.000	1.000	26.660351
1307.000	1.000	26.660351
1308.000	1.000	26.660351
1309.000	1.000	26.636087
1310.000	1.000	26.638941
1311.000	1.000	26.637817
1312.000	1.000	26.637817
1313.000	1.000	26.639254
1314.000	1.000	26.647776
1315.000	1.000	26.647776
1316.000	1.000	26.645624
1317.000	1.000	26.656076
1318.000	1.000	26.656734
1319.000	1.000	26.656734
1320.000	1.000	26.656734
1321.000	1.000	26.661530
1322.000	1.000	26.663994
1323.000	1.000	26.664213
1324.000	1.000	26.664213
1325.000	1.000	26.664251
1326.000	1.000	26.664030
1327.000	1.000	26.672459
1328.000	1.000	26.672459
1329.000	1.000	26.673695
1330.000	1.000	26.673695
1331.000	1.000	26.676842
1332.000	1.000	26.688087
1333.000	1.000	26.688087
1334.000	1.000	26.689816
1335.000	1.000	26.691141
1336.000	1.000	26.691141
1337.000	1.000	26.693571
1338.000	1.000	26.692539
1339.000	1.000	26.699772
1340.000	1.000	26.699772
1341.000	1.000	26.700787
1342.000	1.000	26.700787
1343.000	1.000	26.703104
1344.000	1.000	26.700306
1345.000	1.000	26.700306
1346.000	1.000	26.711073
1347.000	1.000	26.712194
1348.000	1.000	26.712524
1349.000	1.000	26.712524
1350.000	1.000	26.713541
1351.000	1.000	26.714182
1352.000	1.000	26.712858
1353.000	1.000	26.712858
1354.000	1.000	26.712858
1355.000	1.000	26.717678
1356.000	1.000	26.746502
1357.000	1.000	26.746502
1358.000	1.000	26.740730
1359.000	1.000	26.737064
1360.000	1.000	26.740894
1361.000	1.000	26.740894
1362.000	1.000	26.738188
1363.000	1.000	26.739532
1364.000	1.000	26.742882
1365.000	1.000	26.742882
1366.000	1.000	26.742882
1367.000	1.000	26.745623
1368.000	1.000	26.745453
1369.000	1.000	26.749908
1370.000	1.000	26.749908
1371.000	1.000	26.750336
1372.000	1.000	26.755507
1373.000	1.000	26.765446
1374.000	1.000	26.765446
1375.000	1.000	26.769859
1376.000	1.000	26.766582
1377.000	1.000	26.766582
1378.000	1.000	26.766582
1379.000	1.000	26.769012
1380.000	1.000	26.770872
1381.000	1.000	26.769823
1382.000	1.000	26.769823
1383.000	1.000	26.769253
1384.000	1.000	26.771849
1385.000	1.000	26.770929
1386.000	1.000	26.770929
1387.000	1.000	26.765112
1388.000	1.000	26.767727
1389.000	1.000	26.767727
1390.000	1.000	26.766344
1391.000	1.000	26.766344
1392.000	1.000	26.771385
1393.000	1.000	26.752590
1394.000	1.000	26.752590
1395.000	1.000	26.756937
1396.000	1.000	26.759106
1397.000	1.000	26.750513
1398.000	1.000	26.750513
1399.000	1.000	26.753639
1400.000	1.000	26.753639
1401.000	1.000	26.753477
1402.000	1.000	26.757504
1403.000	1.000	26.757504
1404.000	1.000	26.761808
1405.000	1.000	26.793045
1406.000	1.000	26.794147
1407.000	1.000	26.794147
1408.000	1.000	26.798599
1409.000	1.000	26.798695
1410.000	1.000	26.798695
1411.000	1.000	26.798088
1412.000	1.000	26.798088
1413.000	1.000	26.801895
1414.000	1.000	26.801291
1415.000	1.000	26.801291
1416.000	1.000	26.804399
1417.000	1.000	26.796946
1418.000	1.000	26.799229
1419.000	1.000	26.799229
1420.000	1.000	26.796209
1421.000	1.000	26.796392
1422.000	1.000	26.802359
1423.000	1.000	26.802359
1424.000	1.000	26.802359
1425.000	1.000	26.799042
1426.000	1.000	26.800755
1427.000	1.000	26.800314
1428.000	1.000	26.800314
1429.000	1.000	26.799505
1430.000	1.000	26.803442
1431.000	1.000	26.803442
1432.000	1.000	26.804014
1433.000	1.000	26.805008
1434.000	1.000	26.803553
1435.000	1.000	26.803553
1436.000	1.000	26.803553
1437.000	1.000	26.808372
1438.000	1.000	26.812162
1439.000	1.000	26.815458
1440.000	1.000	26.815458
1441.000	1.000	26.819818
1442.000	1.000	26.810200
1443.000	1.000	26.812407
1444.000	1.000	26.812407
1445.000	1.000	26.814798
1446.000	1.000	26.813347
1447.000	1.000	26.813347
1448.000	1.000	26.816675
1449.000	1.000	26.816675
1450.000	1.000	26.818443
1451.000	1.000	26.817358
1452.000	1.000	26.817358
1453.000	1.000	26.826630
1454.000	1.000	26.819319
1455.000	1.000	26.814152
1456.000	1.000	26.814152
1457.000	1.000	26.820274
1458.000	1.000	26.823109
1459.000	1.000	26.823109
1460.000	1.000	26.823532
1461.000	1.000	26.823532
1462.000	1.000	26.825888
1463.000	1.000	26.834063
1464.000	1.000	26.834314
1465.000	1.000	26.834314
1466.000	1.000	26.870140
1467.000	1.000	26.871946
1468.000	1.000	26.882896
1469.000	1.000	26.882896
1470.000	1.000	26.882896
1471.000	1.000	26.881603
1472.000	1.000	26.881071
1473.000	1.000	26.881071
1474.000	1.000	26.877413
1475.000	1.000	26.872110
1476.000	1.000	26.877430
1477.000	1.000	26.877430
1478.000	1.000	26.881659
1479.000	1.000	26.883999
1480.000	1.000	26.886023
1481.000	1.000	26.886023
1482.000	1.000	26.886023
1483.000	1.000	26.886332
1484.000	1.000	26.885670
1485.000	1.000	26.882946
1486.000	1.000	26.882946
1487.000	1.000	26.885084
1488.000	1.000	26.889482
1489.000	1.000	26.866575
1490.000	1.000	26.866575
1491.000	1.000	26.867041
1492.000	1.000	26.871454
1493.000	1.000	26.871454
1494.000	1.000	26.871454
1495.000	1.000	26.871290
1496.000	1.000	26.879719
1497.000	1.000	26.875341
1498.000	1.000	26.875341
1499.000	1.000	26.880602
1500.000	1.000	26.883121
1501.000	1.000	26.891312
1502.000	1.000	26.891312
1503.000	1.000	26.919233
1504.000	1.000	26.920151
1505.000	1.000	26.920151
1506.000	1.000	26.920151
1507.000	1.000	26.925453
1508.000	1.000	26.923796
1509.000	1.000	26.924021
1510.000	1.000	26.924021
1511.000	1.000	26.928913
1512.000	1.000	26.924532
1513.000	1.000	26.927715
1514.000	1.000	26.927715
1515.000	1.000	26.930016
1516.000	1.000	26.924458
1517.000	1.000	26.924458
1518.000	1.000	26.931179
1519.000	1.000	26.931179
1520.000	1.000	26.935059
1521.000	1.000	26.931711
1522.000	1.000	26.935280
1523.000	1.000	26.935280
1524.000	1.000	26.936106
1525.000	1.000	26.942253
1526.000	1.000	26.942253
1527.000	1.000	26.963680
1528.000	1.000	26.962448
1529.000	1.000	26.962448
1530.000	1.000	26.963734
1531.000	1.000	26.963734
1532.000	1.000	26.966497
1533.000	1.000	26.962891
1534.000	1.000	26.969919
1535.000	1.000	26.969919
1536.000	1.000	26.969517
1537.000	1.000	26.979763
1538.000	1.000	26.970724
1539.000	1.000	26.970724
1540.000	1.000	26.970724
1541.000	1.000	26.967045
1542.000	1.000	26.965628
1543.000	1.000	26.967434
1544.000	1.000	26.967434
1545.000	1.000	26.971478
1546.000	1.000	26.978653
1547.000	1.000	26.976793
1548.000	1.000	26.976793
1549.000	1.000	26.974531
1550.000	1.000	26.955902
1551.000	1.000	26.955902
1552.000	1.000	26.955902
1553.000	1.000	26.963524
1554.000	1.000	26.966854
1555.000	1.000	26.963633
1556.000	1.000	26.963633
1557.000	1.000	26.966118
1558.000	1.000	26.967569
1559.000	1.000	26.961222
1560.000	1.000	26.961222
1561.000	1.000	26.962107
1562.000	1.000	26.999321
1563.000	1.000	26.999321
1564.000	1.000	27.003204
1565.000	1.000	27.003204
1566.000	1.000	27.003462
1567.000	1.000	27.010546
1568.000	1.000	27.010546
1569.000	1.000	27.012682
1570.000	1.000	27.018219
1571.000	1.000	27.018606
1572.000	1.000	27.018606
1573.000	1.000	27.020847
1574.000	1.000	27.022760
1575.000	1.000	27.022760
1576.000	1.000	27.004389
1577.000	1.000	27.004389
1578.000	1.000	27.002378
1579.000	1.000	27.001003
1580.000	1.000	26.997726
1581.000	1.000	26.997726
1582.000	1.000	27.001831
1583.000	1.000	27.007202
1584.000	1.000	27.014854
1585.000	1.000	27.014854
1586.000	1.000	27.014854
1587.000	1.000	27.008804
1588.000	1.000	27.036268
1589.000	1.000	27.034355
1590.000	1.000	27.034355
1591.000	1.000	27.037811
1592.000	1.000	27.037556
1593.000	1.000	27.037556
1594.000	1.000	27.036100
1595.000	1.000	27.039190
1596.000	1.000	27.032661
1597.000	1.000	27.032661
1598.000	1.000	27.032661
1599.000	1.000	27.035791
1600.000	1.000	27.000710
1601.000	1.000	27.003727
1602.000	1.000	27.003727
1603.000	1.000	27.003229
1604.000	1.000	27.006834
1605.000	1.000	27.009207
1606.000	1.000	27.009207
1607.000	1.000	27.008619
1608.000	1.000	27.013382
1609.000	1.000	27.013382
1610.000	1.000	27.013382
1611.000	1.000	27.005768
1612.000	1.000	27.017733
1613.000	1.000	27.013409
1614.000	1.000	27.013409
1615.000	1.000	27.018267
1616.000	1.000	27.024836
1617.000	1.000	27.026564
1618.000	1.000	27.026564
1619.000	1.000	27.025370
1620.000	1.000	27.029804
1621.000	1.000	27.029804
1622.000	1.000	27.037474
1623.000	1.000	27.037474
1624.000	1.000	27.039389
1625.000	1.000	27.047209
1626.000	1.000	27.051643
1627.000	1.000	27.051643
1628.000	1.000	27.053093
1629.000	1.000	27.047464
1630.000	1.000	27.047464
1631.000	1.000	27.049360
1632.000	1.000	27.049360
1633.000	1.000	27.044796
1634.000	1.000	27.047464
1635.000	1.000	27.047464
1636.000	1.000	27.066973
1637.000	1.000	27.062538
1638.000	1.000	27.065117
1639.000	1.000	27.065117
1640.000	1.000	27.067104
1641.000	1.000	27.066660
1642.000	1.000	27.072453
1643.000	1.000	27.072453
1644.000	1.000	27.072453
1645.000	1.000	27.074995
1646.000	1.000	27.076725
1647.000	1.000	27.076725
1648.000	1.000	27.110785
1649.000	1.000	27.116732
1650.000	1.000	27.122047
1651.000	1.000	27.122047
1652.000	1.000	27.118036
1653.000	1.000	27.122250
1654.000	1.000	27.127052
1655.000	1.000	27.127052
1656.000	1.000	27.127052
1657.000	1.000	27.127493
1658.000	1.000	27.125597
1659.000	1.000	27.101200
1660.000	1.000	27.101200
1661.000	1.000	27.104149
1662.000	1.000	27.105526
1663.000	1.000	27.107698
1664.000	1.000	27.107698
1665.000	1.000	27.111744
1666.000	1.000	27.108377
1667.000	1.000	27.108377
1668.000	1.000	27.112406
1669.000	1.000	27.112406
1670.000	1.000	27.111635
1671.000	1.000	27.112352
1672.000	1.000	27.112352
1673.000	1.000	27.095757
1674.000	1.000	27.103115
1675.000	1.000	27.104164
1676.000	1.000	27.104164
1677.000	1.000	27.107197
1678.000	1.000	27.103462
1679.000	1.000	27.103462
1680.000	1.000	27.100611
1681.000	1.000	27.100611
1682.000	1.000	27.100504
1683.000	1.000	27.104437
1684.000	1.000	27.125305
1685.000	1.000	27.125305
1686.000	1.000	27.126959
1687.000	1.000	27.125067
1688.000	1.000	27.127493
1689.000	1.000	27.127493
1690.000	1.000	27.135437
1691.000	1.000	27.135437
1692.000	1.000	27.137962
1693.000	1.000	27.137962
